id,feature,abs_z
JVASP-151129,avg_dev local difference in NpValence,2.40009489104902
JVASP-151129,avg_dev local difference in CovalentRadius,2.354882905598144
JVASP-151129,MagpieData mean Electronegativity,2.1686688391489435
JVASP-151129,avg_dev local difference in SpaceGroupNumber,2.0866743211842014
JVASP-151129,MagpieData maximum GSvolume_pa,1.6821596653429405
JVASP-151129,minimum local difference in Electronegativity,1.5210387414806965
JVASP-151129,compound possible,1.491237471689864
JVASP-151129,MagpieData maximum CovalentRadius,1.418946256020923
JVASP-79651,MagpieData maximum SpaceGroupNumber,8.082859725996604
JVASP-79651,MagpieData minimum GSbandgap,5.321007991696068
JVASP-79651,minimum neighbor distance variation,3.953699085589411
JVASP-79651,MagpieData mean Electronegativity,3.919946387188318
JVASP-79651,MagpieData maximum CovalentRadius,3.6675699358677583
JVASP-79651,MagpieData minimum Column,3.503412438418007
JVASP-79651,10-norm,3.3776835442497495
JVASP-79651,0-norm,2.60827791099245
JVASP-79651,mean ordering parameter shell 1,2.4580131776246077
JVASP-79651,mean neighbor distance variation,2.44301409353522
JVASP-51764,MagpieData mode GSbandgap,4.994147045296065
JVASP-51764,MagpieData mode NsUnfilled,3.02766068919251
JVASP-51764,0-norm,2.943450943911764
JVASP-51764,MagpieData avg_dev Column,1.968589985336511
JVASP-51764,avg_dev neighbor distance variation,1.9042511593505018
JVASP-51764,avg_dev local difference in Electronegativity,1.8839562889525225
JVASP-51764,MagpieData maximum MeltingT,1.7330753789402644
JVASP-51764,MagpieData mode NsValence,1.6519539708464759
JVASP-51764,minimum local difference in NpValence,1.6068178173782763
JVASP-51764,MagpieData mean MeltingT,1.6055754534686342
JVASP-104528,avg_dev local difference in GSvolume_pa,4.73284818382095
JVASP-104528,MagpieData maximum GSvolume_pa,3.2342010394252028
JVASP-104528,MagpieData avg_dev GSvolume_pa,3.0499582300618444
JVASP-104528,minimum local difference in CovalentRadius,2.7698274329224715
JVASP-104528,minimum local difference in Electronegativity,2.745649099743644
JVASP-104528,range local difference in NfValence,2.462049359890884
JVASP-104528,minimum local difference in NpValence,2.0502034197187946
JVASP-104528,avg_dev local difference in Electronegativity,1.97420387602813
JVASP-104528,avg_dev local difference in CovalentRadius,1.94063573643247
JVASP-104528,MagpieData mean Electronegativity,1.8530316066534753
JVASP-112700,avg_dev local difference in Electronegativity,2.4279708300822955
JVASP-112700,avg_dev local difference in NpValence,2.1855662477855637
JVASP-112700,avg_dev local difference in MendeleevNumber,2.1662193638352583
JVASP-112700,MagpieData avg_dev GSvolume_pa,2.073242439358703
JVASP-112700,avg_dev local difference in Column,1.9479156419200134
JVASP-112700,avg_dev local difference in CovalentRadius,1.8929744283852905
JVASP-112700,minimum local difference in GSvolume_pa,1.749537340223828
JVASP-112700,avg_dev local difference in GSvolume_pa,1.718550330520412
JVASP-112700,MagpieData maximum GSvolume_pa,1.6821596653429405
JVASP-112700,MagpieData range NdValence,1.6725222956445078
JVASP-118284,minimum local difference in Electronegativity,1.828998266721578
JVASP-118284,minimum local difference in NpValence,1.6003411002509826
JVASP-118284,MagpieData mean Electronegativity,1.4966669893198823
JVASP-118284,MagpieData mode SpaceGroupNumber,1.210926706181677
JVASP-118284,MagpieData mode Column,1.1879020604663078
JVASP-118284,MagpieData maximum GSvolume_pa,1.1567904275605034
JVASP-118284,minimum local difference in SpaceGroupNumber,1.1462872499434003
JVASP-118284,MagpieData maximum AtomicWeight,1.118141294096806
JVASP-118284,MagpieData mean GSvolume_pa,1.1011644421625923
JVASP-118284,avg_dev local difference in NpUnfilled,1.061544461273081
JVASP-118268,MagpieData maximum SpaceGroupNumber,3.109649318865713
JVASP-118268,MagpieData mean Electronegativity,2.5250334564825376
JVASP-118268,MagpieData minimum Column,2.4244654082112036
JVASP-118268,avg_dev local difference in Electronegativity,1.980313029836181
JVASP-118268,avg_dev local difference in NdValence,1.9430106174996287
JVASP-118268,MagpieData mean Column,1.746547176624447
JVASP-118268,MagpieData maximum MeltingT,1.7330753789402644
JVASP-118268,MagpieData minimum MendeleevNumber,1.6767518479215335
JVASP-118268,MagpieData minimum NpUnfilled,1.5958414081750656
JVASP-118268,MagpieData mean MeltingT,1.4875385006428912
JVASP-91518,avg_dev local difference in Electronegativity,3.5298795673713084
JVASP-91518,avg_dev local difference in NpValence,2.8913144291527484
JVASP-91518,MagpieData mean Electronegativity,2.7032157651493343
JVASP-91518,range local difference in NfValence,2.462049359890884
JVASP-91518,avg_dev local difference in SpaceGroupNumber,2.258741500651805
JVASP-91518,avg_dev local difference in MeltingT,2.171218341029844
JVASP-91518,avg_dev local difference in Column,1.9614836043099597
JVASP-91518,avg_dev local difference in MendeleevNumber,1.8542835039806222
JVASP-91518,avg_dev CN_VoronoiNN,1.7103159181098397
JVASP-91518,avg_dev local difference in AtomicWeight,1.695039618869701
JVASP-103548,avg_dev local difference in Electronegativity,3.388377201515727
JVASP-103548,avg_dev local difference in NpValence,2.254071052404844
JVASP-103548,MagpieData mean Electronegativity,2.0125471972694653
JVASP-103548,avg_dev local difference in SpaceGroupNumber,1.9106367121524492
JVASP-103548,avg_dev local difference in MendeleevNumber,1.8401278985554566
JVASP-103548,minimum local difference in Electronegativity,1.736742499546011
JVASP-103548,mean neighbor distance variation,1.7223045660072278
JVASP-103548,avg_dev local difference in Column,1.613395078452951
JVASP-103548,compound possible,1.491237471689864
JVASP-103548,avg_dev neighbor distance variation,1.4791003650567498
JVASP-122387,avg_dev local difference in Electronegativity,3.433368818589862
JVASP-122387,avg_dev local difference in NpValence,2.544106728079737
JVASP-122387,avg_dev local difference in SpaceGroupNumber,2.250088796900542
JVASP-122387,MagpieData mean Electronegativity,2.172062787885454
JVASP-122387,avg_dev local difference in MendeleevNumber,1.7147952492593117
JVASP-122387,avg_dev local difference in Column,1.630623893807452
JVASP-122387,compound possible,1.491237471689864
JVASP-122387,avg_dev CN_VoronoiNN,1.4781786173916525
JVASP-122387,MagpieData mean GSmagmom,1.3868013531486856
JVASP-122387,MagpieData maximum AtomicWeight,1.2815698489652285
JVASP-136627,MagpieData avg_dev GSvolume_pa,3.3948256483203116
JVASP-136627,MagpieData maximum GSvolume_pa,3.2342010394252028
JVASP-136627,minimum local difference in CovalentRadius,2.786333095382262
JVASP-136627,minimum local difference in GSvolume_pa,2.7442493891073023
JVASP-136627,avg_dev local difference in GSvolume_pa,2.5456418068986753
JVASP-136627,minimum local difference in Electronegativity,2.5040109169425087
JVASP-136627,MagpieData avg_dev Column,1.9395789496479892
JVASP-136627,avg_dev local difference in NUnfilled,1.937145775944356
JVASP-136627,minimum local difference in Column,1.629215154855957
JVASP-136627,MagpieData range NdUnfilled,1.6179189371725158
JVASP-152744,avg_dev local difference in Electronegativity,4.186643289867858
JVASP-152744,avg_dev local difference in NpValence,2.9455737904503874
JVASP-152744,avg_dev local difference in CovalentRadius,2.77790216200303
JVASP-152744,MagpieData mean Electronegativity,2.4673363279618608
JVASP-152744,avg_dev local difference in SpaceGroupNumber,2.2987861753572494
JVASP-152744,avg_dev local difference in Column,2.288913063065798
JVASP-152744,avg_dev local difference in MeltingT,1.7396799313232612
JVASP-152744,avg_dev local difference in MendeleevNumber,1.627845867392682
JVASP-152744,0-norm,1.5555187301857107
JVASP-152744,avg_dev local difference in NUnfilled,1.332825844146269
JVASP-40668,0-norm,2.943450943911764
JVASP-40668,minimum local difference in Column,2.277706446519838
JVASP-40668,minimum local difference in Electronegativity,2.143496877746019
JVASP-40668,minimum local difference in NpValence,2.1140306432382094
JVASP-40668,avg_dev local difference in MendeleevNumber,2.058457499143021
JVASP-40668,mean neighbor distance variation,1.9204877893245762
JVASP-40668,MagpieData avg_dev Column,1.9158426477210164
JVASP-40668,minimum local difference in SpaceGroupNumber,1.7048661076971268
JVASP-40668,MagpieData mean Electronegativity,1.6151466543035184
JVASP-40668,avg_dev local difference in Electronegativity,1.59214509667543
JVASP-38158,avg_dev local difference in AtomicWeight,2.8051702982583335
JVASP-38158,MagpieData mean Electronegativity,2.5759426875301945
JVASP-38158,avg_dev local difference in NValence,2.5516228494288073
JVASP-38158,avg_dev local difference in NpValence,2.425024375956175
JVASP-38158,MagpieData avg_dev Number,2.307997905425343
JVASP-38158,avg_dev local difference in Electronegativity,2.255080374657824
JVASP-38158,MagpieData minimum Column,2.154728650659503
JVASP-38158,MagpieData maximum SpaceGroupNumber,2.0267728592485033
JVASP-38158,MagpieData maximum MeltingT,1.9641929112717393
JVASP-38158,minimum local difference in NfValence,1.897833690240427
JVASP-89957,0-norm,2.943450943911764
JVASP-89957,10-norm,2.401660054467721
JVASP-89957,avg_dev local difference in Electronegativity,2.2968598317415942
JVASP-89957,avg_dev local difference in GSvolume_pa,2.221371041998809
JVASP-89957,mean ordering parameter shell 1,1.8240994039421854
JVASP-89957,minimum local difference in Column,1.7505895567312324
JVASP-89957,minimum local difference in NpValence,1.5748036027336065
JVASP-89957,MagpieData avg_dev Column,1.3754754779267286
JVASP-89957,minimum local difference in CovalentRadius,1.3407210118472708
JVASP-89957,MagpieData range NdUnfilled,1.3293945032481145
JVASP-57148,avg_dev local difference in Electronegativity,4.223770613651806
JVASP-57148,avg_dev local difference in NpValence,2.941998569712629
JVASP-57148,avg_dev local difference in CovalentRadius,2.646256191290758
JVASP-57148,MagpieData mean Electronegativity,2.4564756920050277
JVASP-57148,avg_dev local difference in SpaceGroupNumber,2.2424629087415835
JVASP-57148,avg_dev local difference in Column,2.1459739677303387
JVASP-57148,0-norm,1.5555187301857107
JVASP-57148,avg_dev local difference in MendeleevNumber,1.5479875830964236
JVASP-57148,compound possible,1.491237471689864
JVASP-57148,avg_dev local difference in MeltingT,1.4246330943976127
JVASP-33801,avg_dev neighbor distance variation,3.271682040902095
JVASP-33801,0-norm,2.943450943911764
JVASP-33801,range local difference in NfValence,2.462049359890883
JVASP-33801,MagpieData mean Electronegativity,2.2636994037712355
JVASP-33801,avg_dev local difference in Column,2.1964566180486798
JVASP-33801,mean neighbor distance variation,2.1147813378742866
JVASP-33801,compound possible,1.491237471689864
JVASP-33801,MagpieData mean MeltingT,1.437424709410556
JVASP-33801,avg_dev CN_VoronoiNN,1.4372275054345363
JVASP-33801,MagpieData avg_dev Column,1.4012630652054145
JVASP-35384,avg_dev local difference in GSvolume_pa,6.613543955819048
JVASP-35384,MagpieData avg_dev GSvolume_pa,4.296353512486825
JVASP-35384,MagpieData maximum GSvolume_pa,3.2342010394252028
JVASP-35384,minimum local difference in Electronegativity,2.9606598936394914
JVASP-35384,avg_dev local difference in CovalentRadius,2.7818223394060237
JVASP-35384,minimum local difference in NsUnfilled,2.699290700066757
JVASP-35384,minimum local difference in CovalentRadius,2.3764749809315058
JVASP-35384,avg_dev local difference in MendeleevNumber,2.203191665346027
JVASP-35384,minimum local difference in NpValence,2.1274880929720705
JVASP-35384,avg_dev local difference in Electronegativity,2.109047370149817
JVASP-57068,avg_dev local difference in Electronegativity,3.5081191665664164
JVASP-57068,avg_dev local difference in NpValence,2.8991597347468767
JVASP-57068,MagpieData mean Electronegativity,2.7159430729112484
JVASP-57068,avg_dev local difference in SpaceGroupNumber,2.236194805755065
JVASP-57068,avg_dev local difference in CovalentRadius,2.2193083262523357
JVASP-57068,avg_dev CN_VoronoiNN,1.7548377811300009
JVASP-57068,compound possible,1.491237471689864
JVASP-57068,10-norm,1.4375968032323403
JVASP-57068,mean ordering parameter shell 1,1.436749098371284
JVASP-57068,MagpieData mean Column,1.4164209801460395
JVASP-103157,avg_dev local difference in GSvolume_pa,4.503721172637516
JVASP-103157,MagpieData maximum GSvolume_pa,3.2342010394252028
JVASP-103157,MagpieData avg_dev GSvolume_pa,2.994359086573806
JVASP-103157,minimum local difference in Electronegativity,2.7107839252020027
JVASP-103157,range local difference in NfValence,2.462049359890884
JVASP-103157,minimum local difference in CovalentRadius,2.389140082762909
JVASP-103157,minimum local difference in NpValence,2.053820883362843
JVASP-103157,avg_dev local difference in CovalentRadius,2.043777785010321
JVASP-103157,avg_dev local difference in Electronegativity,1.9965353152199656
JVASP-103157,minimum local difference in Row,1.9128145696369665
JVASP-31824,MagpieData mean Electronegativity,3.431217769130818
JVASP-31824,avg_dev local difference in AtomicWeight,2.5252138177796777
JVASP-31824,avg_dev local difference in NpValence,2.2446427113691314
JVASP-31824,avg_dev local difference in NValence,2.1845275352126916
JVASP-31824,range local difference in NfValence,2.094569664178986
JVASP-31824,10-norm,2.084292436958907
JVASP-31824,avg_dev local difference in SpaceGroupNumber,1.9234282064220758
JVASP-31824,MagpieData minimum Column,1.8849918931078022
JVASP-31824,MagpieData mean Column,1.8199085536196487
JVASP-31824,MagpieData maximum NValence,1.5173536166918125
JVASP-97539,MagpieData mean Electronegativity,2.2460508703413815
JVASP-97539,avg_dev local difference in Column,2.0605749212720967
JVASP-97539,MagpieData maximum CovalentRadius,2.0579129131181757
JVASP-97539,MagpieData minimum MendeleevNumber,1.9864726663165888
JVASP-97539,MagpieData maximum MeltingT,1.8660599079822455
JVASP-97539,MagpieData maximum AtomicWeight,1.707859359623707
JVASP-97539,MagpieData range NdValence,1.6725222956445078
JVASP-97539,avg_dev local difference in SpaceGroupNumber,1.5919713316049995
JVASP-97539,MagpieData mean MeltingT,1.567921468362176
JVASP-97539,0-norm,1.5555187301857107
JVASP-26039,avg_dev local difference in GSvolume_pa,4.333721684586155
JVASP-26039,MagpieData maximum GSvolume_pa,3.2342010394252028
JVASP-26039,minimum local difference in Electronegativity,3.12056538370477
JVASP-26039,MagpieData avg_dev GSvolume_pa,2.948330381697712
JVASP-26039,minimum local difference in CovalentRadius,2.635738586011238
JVASP-26039,avg_dev local difference in Electronegativity,2.286876541211079
JVASP-26039,minimum local difference in Column,2.274788004816682
JVASP-26039,minimum local difference in NpValence,2.0014963899271874
JVASP-26039,avg_dev local difference in CovalentRadius,1.9576646362115893
JVASP-26039,MagpieData avg_dev Column,1.9082470311043853
JVASP-37623,minimum local difference in Electronegativity,4.536798939958269
JVASP-37623,minimum local difference in NfValence,4.4393013997465705
JVASP-37623,minimum local difference in CovalentRadius,4.4090579422617955
JVASP-37623,minimum local difference in Row,4.18826554710399
JVASP-37623,minimum local difference in NpValence,3.3503801816782213
JVASP-37623,minimum local difference in Column,3.3385301173346966
JVASP-37623,minimum local difference in SpaceGroupNumber,2.9119649273378783
